010907862;046407862
010907862;057807862
010907862;067207862
010907862;067307862
010907862;072307862
010907862;074107862
010907862;074307862
010907862;081607862
010907862;081907862
010907862;083507862
010907862;084807862
010907862;085107862
010907862;086707862
010907862;091907862
010907862;220007862
010907862;405007862
010907871;011307871
010907871;013507871
010907871;017307871
010907871;017407871
010907871;023907871
010907871;028507871
010907871;036707871
010907871;045207871
010907871;046407871
010907871;057807871
010907871;067207871
010907871;067307871
010907871;072307871
010907871;074107871
010907871;074307871
010907871;081607871
010907871;081907871
010907871;083507871
010907871;084807871
010907871;085107871
010907871;086707871
010907871;091907871
010907871;220007871
010907871;405007871
010907872;011307872
010907872;013507872
010907872;017307872
010907872;017407872
010907872;023907872
010907872;028507872
010907872;036707872
010907872;045207872
010907872;046407872
010907872;057807872
010907872;067207872
010907872;067307872
010907872;072307872
010907872;074107872
010907872;074307872
010907872;081607872
010907872;081907872
010907872;083507872
010907872;084807872
010907872;085107872
010907872;086707872
010907872;091907872
010907872;220007872
010907872;405007872
010908251;011308251
010908252;011308252
010908281;011308281
010908282;011308282
010908305;011308305
010908450;011308450
010908450;013308450
010908450;016908450
010908450;017008450
010908450;018408450
010908450;018908450
010908450;069208450
010908450;069308450
010908450;070308450
010908450;081908450
010908455;011308455
010908455;018008455
010908455;023908455
010908455;081908455
010908500;011308500
010908500;015008500
010908500;036708500
010908500;069308500
010908500;070308500
010908500;220008500
010908500;222008500
010908731;011308731
010908732;011308732
010908741;011308741
010908742;011308742
010909200;011309200
011000651;031100651
011000851;031100851
011000852;031100852
011001271;011101271
011001271;031101271
011001272;011101272
011001272;031101272
011002771;011102771
011002771;031102771
011002772;011102772
011002772;031102772
011003390;011103390
011003390;012103390
011003390;030303390
011003390;030403390
011003390;031103390
011003390;050003390
011003390;057303390
011003390;072003390
011003390;079803390
011003390;082103390
011003390;082203390
011003390;082703390
011003390;087403390
011003390;094303390
011003390;095403390
011003390;098603390
011003390;098703390
011003390;098903390
011003390;099003390
011003390;607803390
011003395;011103395
011003395;012103395
011003395;030303395
011003395;030403395
011003395;031103395
011003395;050003395
011003395;057303395
011003395;072003395
011003395;079803395
011003395;082103395
011003395;082203395
011003395;082703395
011003395;087403395
011003395;094303395
011003395;095403395
011003395;098603395
011003395;098703395
011003395;098903395
011003395;099003395
011003395;607803395
011005811;011105811
011005811;031105811
011005812;011105812
011005812;031105812
011005891;011105891
011005891;031105891
011005892;011105892
011005892;031105892
011006141;011106141
011006141;031106141
011006142;011106142
011006142;031106142
011006170;011106170
011006170;031106170
011006180;011106180
011006180;031106180
011006270;011106270
011006270;079806270
011006270;082106270
011006270;082206270
011006270;098606270
011006270;098906270
011006315;031106315
011006410;011106410
011006410;031106410
011006415;011106415
011006415;031106415
011007481;031107481
011007482;031107482
011007831;011107831
011007831;031107831
011007832;011107832
011007832;031107832
011007841;011107841
011007841;031107841
011007842;011107842
011007842;031107842
011007851;011107851
011007851;031107851
011007852;011107852
011007852;031107852
011007861;011107861
011007861;031107861
011007862;011107862
011007862;031107862
011007871;011107871
011007871;031107871
011007872;011107872
011007872;031107872
011008400;011108400
011008400;031108400
011008405;011108405
011008405;031108405
011100070;011000070
011100220;011000220
011100651;031100651
011100652;031100652
011107100;011007100
011107481;031107481
011107482;031107482
011205110;052605110
011206410;030206410
011206450;527906450
011300200;010900200
011302751;010902751
011302752;010902752
011303620;026803620
011303625;026803625
011303845;675503845
011304545;026804545
011304821;026804821
011304822;026804822
011304831;026804831
011304832;026804832
011305600;016405600
011305600;017005600
011305600;046505600
011305600;075205600
011305996;010905996
011305997;010905997
011306345;675506345
011306420;675506420
011306450;675506450
011307000;027407000
011307000;027507000
011307000;046507000
011307000;673007000
011307000;673107000
011307000;675507000
011307150;070307150
011307190;016907190
011307190;017007190
011307190;026807190
011307190;031007190
011307190;034607190
011307190;034707190
011307190;038507190
011307190;038607190
011307190;046307190
011307190;046507190
011307190;067607190
011307190;067907190
011307190;068607190
011307190;073807190
011307190;078407190
011307190;666707190
011307190;667007190
011307190;670007190
011307190;671007190
011307190;672007190
011307190;672107190
011307190;673307190
011307190;673407190
011307190;674107190
011307190;678107190
011307701;013507701
011307701;017307701
011307701;017407701
011307701;046407701
011307702;013507702
011307702;017307702
011307702;017407702
011307702;046407702
011307711;013507711
011307711;017307711
011307711;017407711
011307711;046407711
011307712;013507712
011307712;017307712
011307712;017407712
011307712;046407712
011600831;076000831
011600832;076000832
011606440;014906440
011606440;077906440
011606450;014906450
011606450;077906450
011607000;014907000
011607000;076007000
011607061;076007061
011607062;076007062
011607071;076007071
011607072;076007072
011607841;076007841
011607842;076007842
011607851;076007851
011607852;076007852
011607861;076007861
011607862;076007862
011607863;076007863
011607864;076007864
011607871;076007871
011607872;076007872
011607873;076007873
011607874;076007874
011608400;076008400
011608500;014908500
011608500;076008500
011608500;077908500
011700210;770200210
011700500;770200500
011700651;770200651
011700652;770200652
011705301;770205301
011705302;770205302
011705496;770205496
011705497;770205497
011706300;012606300
011706440;770206440
011707841;770207841
011707842;770207842
011707851;770207851
011707852;770207852
011708281;770208281
011708282;770208282
011708505;012608505
011708731;770208731
011708732;770208732
011808450;345008450
011808455;080908455
011808455;081108455
011808455;082608455
011808455;341008455
011909210;074809210
011909210;095909210
012003390;836003390
012005811;836005811
012005812;836005812
012006300;836006300
012006400;836006400
012006500;836006500
012007481;836007481
012007482;836007482
012007501;836007501
012007502;836007502
012007841;087307841
012007841;088807841
012007841;836007841
012007842;087307842
012007842;088807842
012007842;836007842
012008671;836008671
012008672;836008672
012100070;607800070
012103370;607803370
012105131;607805131
012105132;607805132
012105490;607805490
012105496;607805496
012105497;607805497
012105811;607805811
012105812;607805812
012105813;607805813
012105814;607805814
012105816;607805816
012105817;607805817
012108500;607808500
012206440;018506440
012206440;044506440
012206440;063906440
012206440;067806440
012207160;062007160
012207212;022607212
012207232;022607232
012400225;022400225
012400651;022400651
012400652;022400652
012400831;022400831
012400831;032400831
012400832;022400832
012400832;032400832
012400851;022400851
012400852;022400852
012404795;022104795
012404795;022404795
012404795;032404795
012404795;036504795
012404795;037804795
012404795;056504795
012404795;057204795
012404795;078004795
012404795;366004795
012404795;367004795
012404795;367804795
012404795;374904795
012405005;022405005
012405005;032405005
012405005;057405005
012405005;058005005
012405005;069405005
012405005;069505005
012405005;069605005
012405005;078205005
012405005;079905005
012405005;080205005
012405111;022405111
012405112;022405112
012405113;022405113
012405114;022405114
012405131;022405131
012405132;022405132
012405490;015505490
012405490;015605490
012405490;015705490
012405490;015805490
012405490;022405490
012405490;032405490
012405490;057405490
012405490;058005490
012405490;067005490
012405490;069405490
012405490;069505490
012405490;069605490
012405490;078205490
012405490;079905490
012405490;080005490
012405490;080205490
012405490;082505490
012405490;087005490
012405490;087805490
012405490;087905490
012405490;089205490
012405490;089305490
012406141;022406141
012406141;032406141
012406142;022406142
012406142;032406142
012406300;022406300
012406400;022406400
012406440;022406440
012406500;022406500
012406500;032406500
012407051;022407051
012407052;022407052
012407061;022407061
012407062;022407062
012407100;022407100
012407601;022407601
012407601;032407601
012407602;022407602
012407602;032407602
012407841;022407841
012407841;032407841
012407842;022407842
012407842;032407842
012407851;022407851
012407851;032407851
012407852;022407852
012407852;032407852
012407871;022407871
012407871;032407871
012407872;022407872
012407872;032407872
012408400;022408400
012408400;032408400
012408500;022408500
012408500;032408500
012409990;010109990
012409990;015509990
012409990;015609990
012409990;015709990
012409990;015809990
012409990;022109990
012409990;022409990
012409990;025809990
012409990;026109990
012409990;026409990
012409990;026509990
012409990;027609990
012409990;032409990
012409990;036509990
012409990;037809990
012409990;039009990
012409990;056509990
012409990;056609990
012409990;056809990
012409990;057009990
012409990;057209990
012409990;057409990
012409990;057609990
012409990;057709990
012409990;057909990
012409990;058009990
012409990;066709990
012409990;067009990
012409990;068009990
012409990;069409990
012409990;069509990
012409990;069609990
012409990;069709990
012409990;069809990
012409990;070009990
012409990;071309990
012409990;073709990
012409990;078009990
012409990;078209990
012409990;079909990
012409990;080009990
012409990;080209990
012409990;081809990
012409990;082509990
012409990;087009990
012409990;087809990
012409990;087909990
012409990;089209990
012409990;089309990
012409990;094609990
012409990;096409990
012409990;096509990
012409990;096609990
012409990;097009990
012409990;365009990
012409990;366009990
012409990;367009990
012409990;367909990
012409990;368009990
012409990;368109990
012409990;368209990
012409990;369009990
012409990;370009990
012409990;371009990
012409990;373009990
012409990;422009990
012409990;423009990
012409990;424009990
012409990;424109990
012409990;426009990
012409990;428009990
012409990;430009990
012409990;430109990
012409990;432009990
012903370;015903370
012903370;016103370
012904540;015904540
012904540;016104540
012905131;015905131
012905131;016105131
012905132;015905132
012905132;016105132
012905133;015905133
012905133;016105133
012905134;015905134
012905134;016105134
012905496;015905496
012905496;016105496
012905497;015905497
012905497;016105497
012906400;015906400
012906400;016106400
013101271;023101271
013101272;023101272
013102771;023102771
013105811;023105811
013105812;023105812
013106141;023106141
013106142;023106142
013106200;023106200
013106300;023106300
013106400;023106400
013106410;023106410
013107000;023107000
013107041;023107041
013107042;023107042
013107051;023107051
013107052;023107052
013107061;023107061
013107062;023107062
013107170;023107170
013107171;012907171
013107171;015907171
013107171;016107171
013107171;018307171
013107171;023107171
013107171;068507171
013107171;068907171
013107171;075807171
013107486;023107486
013107487;023107487
013107491;023107491
013107492;023107492
013107506;023107506
013107507;023107507
013107586;023107586
013107587;023107587
013107841;023107841
013107842;023107842
013107871;023107871
013107872;023107872
013107881;023107881
013107882;023107882
013108400;023108400
013108405;023108405
013108500;023108500
013206200;023206200
013206200;028206200
013206200;035106200
013206200;044006200
013206200;044106200
013206200;044406200
013300070;014400070
013300220;014400220
013300651;014400651
013300652;014400652
013303840;014403840
013304281;014404281
013304282;014404282
013305490;014405490
013305500;014405500
013306400;014406400
013307100;014407100
013400830;525900830
013400836;525900836
013400837;525900837
013405490;019205490
013406200;525906200
013406310;525906310
013406410;525906410
013406440;525906440
013406450;525906450
013407601;018107601
013407601;020307601
013407602;018107602
013407602;020307602
013407701;018107701
013407701;020307701
013407702;018107702
013407702;020307702
013407711;018107711
013407711;020307711
013407712;018107712
013407712;020307712
013500070;017300070
013500070;017400070
013500220;017300220
013500220;017400220
013500661;017300661
013500661;017400661
013500662;017300662
013500662;017400662
013500821;017300821
013500821;017400821
013500822;017300822
013500822;017400822
013500830;017300830
013500830;017400830
013500830;046400830
013500831;017300831
013500831;017400831
013500832;017300832
013500832;017400832
013503370;017303370
013503375;017303375
013503610;017303610
013503990;017303990
013504011;017304011
013504012;017304012
013504280;017304280
013504280;017404280
013504631;017304631
013504631;017404631
013504632;017304632
013504632;017404632
013504641;017304641
013504641;017404641
013504642;017304642
013504642;017404642
013505111;016405111
013505111;017005111
013505111;017305111
013505111;017405111
013505111;028505111
013505111;070305111
013505111;072305111
013505111;091905111
013505112;016405112
013505112;017005112
013505112;017305112
013505112;017405112
013505112;028505112
013505112;070305112
013505112;072305112
013505112;091905112
013505131;017305131
013505131;017405131
013505132;017305132
013505132;017405132
013505281;017305281
013505281;017405281
013505282;017305282
013505282;017405282
013505283;017305283
013505283;017405283
013505284;017305284
013505284;017405284
013505490;010705490
013505490;010905490
013505490;011305490
013505490;016905490
013505490;017005490
013505490;017305490
013505490;017405490
013505490;024405490
013505490;028505490
013505490;045205490
013505490;046405490
013505490;057805490
013505490;067205490
013505490;067305490
013505490;069205490
013505490;069305490
013505490;070305490
013505490;072305490
013505490;073005490
013505490;073405490
013505490;073605490
013505490;073805490
013505490;074105490
013505490;074905490
013505490;075205490
013505490;075405490
013505490;075505490
013505490;081605490
013505490;081905490
013505490;083505490
013505490;084805490
013505490;085105490
013505490;091905490
013505500;010905500
013505500;011305500
013505500;016905500
013505500;017005500
013505500;017305500
013505500;017405500
013505500;046405500
013505500;070305500
013506141;017306141
013506141;017406141
013506142;017306142
013506142;017406142
013506300;017306300
013506300;017406300
013506300;046406300
013506400;017306400
013506400;017406400
013506400;046406400
013506410;017306410
013506410;017406410
013506410;036706410
013506420;017306420
013506420;017406420
013506420;046406420
013506450;017306450
013506450;017406450
013506450;045206450
013506450;046406450
013506450;067206450
013506450;067306450
013506561;017306561
013506562;017306562
013507481;017307481
013507481;017407481
013507482;017307482
013507482;017407482
013507501;017307501
013507501;017407501
013507502;017307502
013507502;017407502
013507846;010907846
013507846;011307846
013507846;017307846
013507846;017407846
013507846;036707846
013507846;045207846
013507846;046407846
013507846;057807846
013507846;067207846
013507846;067307846
013507846;220007846
013507847;010907847
013507847;011307847
013507847;017307847
013507847;017407847
013507847;036707847
013507847;045207847
013507847;046407847
013507847;057807847
013507847;067207847
013507847;067307847
013507847;220007847
013600840;015200840
013600840;017100840
013600840;059700840
013600840;062000840
013600840;098400840
013600845;013800845
013600845;015200845
013600845;017100845
013600845;059700845
013600845;062000845
013600845;098400845
013604790;012304790
013604790;043804790
013604790;059604790
013604790;064604790
013604790;064904790
013607172;023607172
013607172;043807172
013607174;043807174
013607174;044507174
013607211;013807211
013607211;013907211
013607211;015207211
013607211;017107211
013607211;024207211
013607211;043007211
013607211;043307211
013607211;044507211
013607211;059707211
013607211;063907211
013607211;098407211
013607212;013807212
013607212;013907212
013607212;015207212
013607212;017107212
013607212;024207212
013607212;031807212
013607212;043007212
013607212;043307212
013607212;044507212
013607212;059707212
013607212;063907212
013607212;098407212
013607221;015207221
013607221;017107221
013607221;044507221
013607221;059707221
013607221;063907221
013607221;098407221
013607222;015207222
013607222;017107222
013607222;044507222
013607222;059707222
013607222;063907222
013607222;098407222
013607222;153007222
013607231;013807231
013607231;013907231
013607231;015207231
013607231;017107231
013607231;043007231
013607231;043307231
013607231;044507231
013607231;059707231
013607231;063907231
013607231;098407231
013607232;013807232
013607232;013907232
013607232;015207232
013607232;017107232
013607232;031807232
013607232;043007232
013607232;043307232
013607232;044507232
013607232;059707232
013607232;063907232
013607232;098407232
013607241;015207241
013607241;017107241
013607241;044507241
013607241;059707241
013607241;063907241
013607241;098407241
013607242;015207242
013607242;017107242
013607242;044507242
013607242;059707242
013607242;063907242
013607242;098407242
013607250;013907250
013607250;015207250
013607250;015307250
013607250;015407250
013607250;018507250
013607250;025307250
013607250;025407250
013607250;043007250
013607250;043307250
013607250;063907250
013607255;018507255
013607255;044507255
013607255;059707255
013607255;063907255
013607255;065307255
013607255;072107255
013607255;084507255
013607255;098407255
013607601;042207601
013607601;043807601
013607602;042207602
013607602;043807602
013607606;043807606
013607611;033807611
013607611;042207611
013607611;043807611
013607612;033807612
013607612;042207612
013607612;043807612
013607616;043807616
013609000;023609000
013609000;045509000
013609100;023609100
013609100;045509100
013805121;023605121
013805122;023605122
013806470;017806470
013806470;025306470
013806470;025406470
013806470;030806470
013806470;031906470
013806470;043806470
013806470;066606470
013806470;746006470
013806470;749006470
013806470;876206470
013900821;043000821
013900821;043300821
013900822;043000822
013900822;043300822
013900830;043000830
013900830;043300830
013901681;043001681
013901681;043301681
013901682;043001682
013901682;043301682
013906400;017206400
013906400;043006400
013906400;043306400
013907041;043007041
013907041;043307041
013907042;043007042
013907042;043307042
013907051;043007051
013907051;043307051
013907052;043007052
013907052;043307052
013907481;043007481
013907481;043307481
013907871;043007871
013907871;043307871
013907872;043007872
013907872;043307872
013907881;043007881
013907881;043307881
013907882;043007882
013907882;043307882
013907891;043007891
013907891;043307891
013907892;043007892
013907892;043307892
013908200;043008200
013908200;043308200
014200830;460800830
014206500;460806500
014300210;536000210
014300210;536200210
014300651;536000651
014300651;536200651
014300652;536000652
014300652;536200652
014300661;536000661
014300661;536200661
014300662;536000662
014300662;536200662
014300671;536000671
014300671;536200671
014300672;536000672
014300672;536200672
014300810;536000810
014300810;536200810
014300815;536000815
014300815;536200815
014300830;536000830
014300830;536200830
014300831;536000831
014300831;536200831
014300832;536000832
014300832;536200832
014300835;022300835
014300835;532100835
014300835;536200835
014300845;022300845
014300850;536000850
014300850;536200850
014300851;536000851
014300852;536000852
014300866;536000866
014300867;536000867
014300890;536000890
014300890;536200890
014300910;525000910
014300910;536000910
014300910;536200910
014302070;536002070
014302070;536202070
014303840;525003840
014303840;525103840
014303840;536203840
014303850;536003850
014303850;536203850
014304281;536204281
014304282;536204282
014304301;527004301
014304301;527304301
014304301;536004301
014304301;536204301
014304302;527004302
014304302;527304302
014304302;536004302
014304302;536204302
014304600;536004600
014305301;022305301
014305301;525005301
014305301;532005301
014305301;534105301
014305301;536005301
014305302;022305302
014305302;525005302
014305302;532005302
014305302;534105302
014305302;536005302
014305311;525005311
014305311;527105311
014305311;530005311
014305311;532005311
014305311;532105311
014305311;535005311
014305312;525005312
014305312;527105312
014305312;530005312
014305312;532005312
014305312;532105312
014305312;535005312
014305491;526005491
014305492;526005492
014306050;022306050
014306050;525106050
014306050;530006050
014306050;530106050
014306050;531106050
014306050;532106050
014306050;536006050
014306050;536206050
014306200;022306200
014306210;527006210
014306210;527306210
014306210;536006210
014306220;022306220
014306220;525006220
014306220;525106220
014306230;022306230
014306230;525006230
014306230;525106230
014306230;527006230
014306230;527306230
014306230;532106230
014306230;534106230
014306230;536006230
014306300;536006300
014306310;536006310
014306320;022306320
014306320;525006320
014306320;525106320
014306320;527006320
014306320;527306320
014306320;536006320
014306330;022306330
014306330;525006330
014306330;525106330
014306330;527006330
014306330;527306330
014306330;532106330
014306330;536006330
014306340;022306340
014306340;525006340
014306340;525106340
014306340;527006340
014306340;527306340
014306340;532106340
014306340;534106340
014306340;536006340
014306400;022306400
014306400;525006400
014306400;525106400
014306400;527006400
014306400;527306400
014306400;532106400
014306400;534106400
014306400;536006400
014306440;022306440
014306440;404306440
014306440;525006440
014306440;525106440
014306440;527006440
014306440;527206440
014306440;527306440
014306440;528106440
014306440;528206440
014306440;531106440
014306440;531206440
014306440;532106440
014306440;532206440
014306440;534106440
014306440;536006440
014306440;536206440
014306440;538106440
014306440;538206440
014306440;540006440
014306440;542006440
014306450;022306450
014306450;532106450
014306450;532206450
014306450;536006450
014306450;536206450
014306450;540006450
014306500;022306500
014306500;525006500
014306500;527006500
014306500;527306500
014306500;532106500
014306500;532206500
014306500;536006500
014306500;536206500
014306500;540006500
014307041;536007041
014307042;536007042
014307051;536007051
014307052;536007052
014307150;022307150
014307150;525007150
014307150;525107150
014307150;527007150
014307150;527307150
014307150;527407150
014307150;527507150
014307150;527607150
014307150;527707150
014307150;527807150
014307150;532107150
014307150;532207150
014307150;532307150
014307150;533007150
014307150;533507150
014307150;534507150
014307150;536007150
014307150;536107150
014307150;536207150
014307150;536307150
014307150;540007150
014307150;540107150
014307150;542107150
014307150;542207150
014307150;544007150
014307211;022307211
014307211;527007211
014307212;022307212
014307212;527007212
014307213;022307213
014307213;527007213
014307214;022307214
014307214;527007214
014307221;022307221
014307221;527007221
014307222;022307222
014307222;527007222
014307223;022307223
014307223;527007223
014307224;022307224
014307224;527007224
014307871;527007871
014307871;527307871
014307871;536007871
014307871;536207871
014307872;527007872
014307872;527307872
014307872;536007872
014307872;536207872
014308205;536008205
014308281;536008281
014308282;536008282
014308291;536008291
014308292;536008292
014308315;536008315
014308500;022308500
014308500;525008500
014308500;525108500
014308500;527008500
014308500;527308500
014308500;532108500
014308500;536008500
014308500;540008500
014309200;536009200
014309290;525009290
014309290;536009290
014309290;536209290
014506320;042406320
014607501;068107501
014607502;068107502
014609200;068109200
014705490;061905490
014705500;061905500
014705510;061905510
014705520;061905520
014706110;024706110
014706120;024706120
014706200;017906200
014706500;098306500
014706500;317006500
014707840;079607840
014707850;079607850
014708325;028208325
014708450;017908450
014708450;029708450
014708450;036208450
014708450;053008450
014708450;053408450
014708450;053508450
014708450;053608450
014708450;054008450
014708450;055008450
014708450;055208450
014708450;055308450
014708450;055408450
014708450;055608450
014708450;055808450
014708450;056008450
014708450;056208450
014708450;056408450
014708450;056908450
014708450;097308450
014708450;098308450
014708450;317908450
014708455;017908455
014708455;020608455
014708455;029708455
014708455;036208455
014708455;053008455
014708455;053408455
014708455;053608455
014708455;054008455
014708455;055208455
014708455;055308455
014708455;055408455
014708455;055508455
014708455;055608455
014708455;055808455
014708455;056208455
014708455;056408455
014708455;056908455
014708455;057108455
014708455;097308455
014708455;316908455
014708455;317908455
014708455;328008455
014708500;098308500
014708500;317008500
014805121;032105121
014805121;826005121
014805121;826105121
014805122;032105122
014805122;826005122
014805122;826105122
014807174;028207174
014807174;032907174
014807174;035107174
014807174;043607174
014807174;044107174
014807174;044407174
014807840;023207840
014807840;032107840
014807840;044007840
014807840;044107840
014807840;044407840
014807840;054607840
014807840;074607840
014807840;826007840
014807840;826107840
014807840;830007840
014807841;023207841
014807841;032107841
014807841;044007841
014807841;044107841
014807841;044407841
014807841;054607841
014807841;074607841
014807841;826007841
014807841;826107841
014807841;830007841
014807850;023207850
014807850;032107850
014807850;044007850
014807850;044107850
014807850;044407850
014807850;074607850
014807850;826007850
014807850;826107850
014807850;830007850
014807861;485107861
014807862;485107862
014808455;014608455
014808455;042308455
014808455;043108455
014808455;043608455
014808455;044008455
014808455;044108455
014808455;044408455
014808455;068108455
014808455;820908455
014808455;823008455
014808455;823608455
014808460;068108460
014808460;824808460
014808460;824908460
014900070;077900070
014900651;077900651
014900652;077900652
014903840;077903840
014905811;077905811
014905812;077905812
015000500;220000500
015007041;222007041
015007042;222007042
015007051;222007051
015007052;222007052
015007061;222007061
015007062;222007062
015007200;220007200
015007200;220107200
015007200;221207200
015007200;223007200
015007220;010907220
015007220;011307220
015007220;013507220
015007220;017307220
015007220;017407220
015007220;057807220
015007220;067207220
015007220;067307220
015007220;220007220
015007220;220107220
015007220;221207220
015007220;223007220
015007481;220007481
015007481;222007481
015007482;220007482
015007482;222007482
015007483;220007483
015007483;222007483
015007484;220007484
015007484;222007484
015007486;220007486
015007486;222007486
015007487;220007487
015007487;222007487
015007488;220007488
015007488;222007488
015007489;220007489
015007489;222007489
015007501;220007501
015007501;222007501
015007502;220007502
015007502;222007502
015007503;220007503
015007503;222007503
015007504;220007504
015007504;222007504
015007506;220007506
015007506;222007506
015007507;220007507
015007507;222007507
015007508;220007508
015007508;222007508
015007509;220007509
015007509;222007509
015007601;220007601
015007601;222007601
015007602;220007602
015007602;222007602
015007611;220007611
